Date,Open,High,Low,Close,PrevClose,Change,Pchange
12/13/2018,15.81,15.905,11.9125,15.55,15.81,-0.26,-1.64
12/14/2018,15.55,15.5975,12.6725,15.1575,15.55,-0.39,-2.52
12/17/2018,15.1575,15.9125,13.8675,14.54,15.1575,-0.62,-4.07
12/18/2018,14.54,15.3125,11.9825,14.5775,14.54,0.04,0.26
12/19/2018,14.5775,14.865,11.87,14.66,14.5775,0.08,0.57
12/20/2018,14.66,14.9175,13.72,14.3325,14.66,-0.33,-2.23
12/21/2018,14.3325,16.23,12.94,15.9925,14.3325,1.66,11.58
12/24/2018,15.9925,17.1325,14.8975,15.75,15.9925,-0.24,-1.52
12/26/2018,15.75,17.4775,14.8075,15.92,15.75,0.17,1.08
12/27/2018,15.92,16.375,12.5625,16.0725,15.92,0.15,0.96
12/28/2018,16.0725,16.0725,15.015,15.27,16.0725,-0.8,-4.99
12/31/2018,15.27,16.1525,14.65,16,15.27,0.73,4.78
1/1/2019,16,16.4,15.15,15.325,16,-0.68,-4.22
1/2/2019,15.325,16.9475,14.8375,16.3875,15.325,1.06,6.93
1/3/2019,16.3875,17.1475,15.435,16.79,16.3875,0.4,2.46
1/4/2019,16.79,16.9725,15.485,16.1625,16.79,-0.63,-3.74
1/7/2019,16.1625,16.455,15.3025,16.3025,16.1625,0.14,0.87
1/8/2019,16.3025,16.5725,14.735,15.7,16.3025,-0.6,-3.7
1/9/2019,15.7,16.3225,13.895,15.27,15.7,-0.43,-2.74
1/10/2019,15.27,15.6075,14.1475,15.345,15.27,0.08,0.49
1/11/2019,15.345,15.83,14.3625,15.3525,15.345,0.01,0.05
1/14/2019,15.3525,16.5525,15.3525,16.1575,15.3525,0.81,5.24
1/15/2019,16.1575,16.1575,12.9925,15.5825,16.1575,-0.58,-3.56
1/16/2019,15.5825,16.3075,12.8,16.0775,15.5825,0.5,3.18
1/17/2019,16.0775,16.4275,12.9925,16.2425,16.0775,0.17,1.03
1/18/2019,16.2425,16.905,12.3075,16.6175,16.2425,0.38,2.31
1/21/2019,16.6175,18.34,14.36,18.1475,16.6175,1.53,9.21
1/22/2019,18.1475,18.4725,15.51,17.985,18.1475,-0.16,-0.9
1/23/2019,17.985,18.2875,12.015,18.085,17.985,0.1,0.56
1/24/2019,18.085,18.3775,14.5425,17.435,18.085,-0.65,-3.59
1/25/2019,17.435,18.14,14.365,17.69,17.435,0.26,1.46
1/28/2019,17.69,19.28,14.5875,18.8975,17.69,1.21,6.83
1/29/2019,18.8975,19.795,18.04,18.4275,18.8975,-0.47,-2.49
1/30/2019,18.4275,18.4275,15.9775,17.85,18.4275,-0.58,-3.13
1/31/2019,17.85,17.85,16.445,17.1225,17.85,-0.73,-4.08
2/1/2019,17.1225,17.185,15.545,15.72,17.1225,-1.4,-8.19
2/4/2019,15.72,16.4525,14.9675,15.7225,15.72,0,0.02
2/5/2019,15.7225,15.9775,14.605,15.78,15.7225,0.06,0.37
2/6/2019,15.78,15.9725,12.8325,15.63,15.78,-0.15,-0.95
2/7/2019,15.63,16.2225,13.5975,15.435,15.63,-0.2,-1.25
2/8/2019,15.435,15.815,12.9675,15.5675,15.435,0.13,0.86
2/11/2019,15.5675,16.355,13.46,15.84,15.5675,0.27,1.75
2/12/2019,15.84,15.975,13.23,15.75,15.84,-0.09,-0.57
2/13/2019,15.75,15.9025,11.81,15.73,15.75,-0.02,-0.13
2/14/2019,15.73,16.5775,12.09,15.7725,15.73,0.04,0.27
2/15/2019,15.7725,17.535,12.4475,16.46,15.7725,0.69,4.36
2/18/2019,16.46,18.1925,11.85,18,16.46,1.54,9.36
2/19/2019,18,18.605,15.2575,18.4675,18,0.47,2.6
2/20/2019,18.4675,18.4675,15.2375,17.055,18.4675,-1.41,-7.65
2/21/2019,17.055,17.1725,12.1275,16.0525,17.055,-1,-5.88
2/22/2019,16.0525,16.0525,12.315,15.45,16.0525,-0.6,-3.75
2/25/2019,15.45,16.035,11.7,15.3575,15.45,-0.09,-0.6
2/26/2019,15.3575,18.0975,13.12,17.115,15.3575,1.76,11.44
2/27/2019,17.115,19.9775,14.13,18.8975,17.115,1.78,10.41
2/28/2019,18.8975,18.8975,17.065,18.2775,18.8975,-0.62,-3.28
3/1/2019,18.2775,18.2775,15.895,16.275,18.2775,-2,-10.96
3/5/2019,16.275,16.86,15.45,15.6575,16.275,-0.62,-3.79
3/6/2019,15.6575,15.735,14.2875,15.61,15.6575,-0.05,-0.3
3/7/2019,15.61,15.6875,14.3125,15.2925,15.61,-0.32,-2.03
3/8/2019,15.2925,15.4125,12.92,14.94,15.2925,-0.35,-2.31
3/11/2019,14.94,15.38,13.67,14.895,14.94,-0.05,-0.3
3/12/2019,14.895,15.1975,13.84,15.0975,14.895,0.2,1.36
3/13/2019,15.0975,15.595,12.3,15.2775,15.0975,0.18,1.19
3/14/2019,15.2775,15.5225,13.7625,15.15,15.2775,-0.13,-0.83
3/15/2019,15.15,16.3925,11.845,15.865,15.15,0.72,4.72
3/18/2019,15.865,17.1875,14.2675,16.9,15.865,1.04,6.52
3/19/2019,16.9,17.1775,14.55,16.4925,16.9,-0.41,-2.41
3/20/2019,16.4925,16.4925,14.485,16.0325,16.4925,-0.46,-2.79
3/22/2019,16.0325,16.805,12.675,16.275,16.0325,0.24,1.51
3/25/2019,16.275,17.0275,14.2575,16.6725,16.275,0.4,2.44
3/26/2019,16.6725,16.6725,15.5175,16.485,16.6725,-0.19,-1.12
3/27/2019,16.485,17.4225,14.545,17.0475,16.485,0.56,3.41
3/28/2019,17.0475,17.3325,15.75,16.6525,17.0475,-0.4,-2.32
3/29/2019,16.6525,17.43,16.2375,17.185,16.6525,0.53,3.2
4/1/2019,17.185,18.22,17.185,18.005,17.185,0.82,4.77
4/2/2019,18.005,18.5525,17.44,18.0825,18.005,0.08,0.43
4/3/2019,18.0825,18.8825,17.29,18.7825,18.0825,0.7,3.87
4/4/2019,18.7825,19.325,18.25,18.65,18.7825,-0.13,-0.71
4/5/2019,18.65,19.075,16.7625,18.3925,18.65,-0.26,-1.38
4/8/2019,18.3925,20.4575,18.3925,20.1525,18.3925,1.76,9.57
4/9/2019,20.1525,20.6625,16.55,20.28,20.1525,0.13,0.63
4/10/2019,20.28,21.28,18.7,21.13,20.28,0.85,4.19
4/11/2019,21.13,21.34,19.4125,20.9575,21.13,-0.17,-0.82
4/12/2019,20.9575,21.3025,18.675,20.9975,20.9575,0.04,0.19
4/15/2019,20.9975,22.24,18.76,21.3875,20.9975,0.39,1.86
4/16/2019,21.3875,21.885,19.6725,21.6925,21.3875,0.31,1.43
4/18/2019,21.6925,23.045,18.5,22.735,21.6925,1.04,4.81
4/22/2019,22.735,24.5625,20.4075,24.05,22.735,1.32,5.78
4/23/2019,24.05,26.3175,22.7775,24.645,24.05,0.6,2.47
4/24/2019,24.645,25.125,23.445,23.7125,24.645,-0.93,-3.78
4/25/2019,23.7125,25.535,22.7275,23.2325,23.7125,-0.48,-2.02
4/26/2019,23.2325,23.9625,21.4325,21.7175,23.2325,-1.52,-6.52
4/30/2019,21.7175,22.775,20.76,21.8275,21.7175,0.11,0.51
5/2/2019,21.8275,23.265,21.7675,22.9825,21.8275,1.16,5.29
5/3/2019,22.9825,24.1525,21.0975,24.0325,22.9825,1.05,4.57
5/6/2019,24.0325,27.835,19.74,26.4325,24.0325,2.4,9.99
5/7/2019,26.4325,26.81,23.0925,26.4775,26.4325,0.05,0.17
5/8/2019,26.4775,27.025,23.245,26.365,26.4775,-0.11,-0.42
5/9/2019,26.365,26.495,23.485,25.485,26.365,-0.88,-3.34
5/10/2019,25.485,26.525,24.535,26.335,25.485,0.85,3.34
5/13/2019,26.335,28.0625,23.7125,27.3825,26.335,1.05,3.98
5/14/2019,27.3825,27.76,22.39,27.1325,27.3825,-0.25,-0.91
5/15/2019,27.1325,29.0825,23.18,28.6575,27.1325,1.53,5.62
5/16/2019,28.6575,29.3275,23.7825,28.37,28.6575,-0.29,-1
5/17/2019,28.37,29.2325,25.4975,28.075,28.37,-0.3,-1.04
5/20/2019,28.075,28.075,19.76,23.675,28.075,-4.4,-15.67
5/21/2019,23.675,28.1025,20.2425,25.6525,23.675,1.98,8.35
5/22/2019,25.6525,30.1825,19.04,27.6325,25.6525,1.98,7.72
5/23/2019,27.6325,27.6325,18.9575,19.405,27.6325,-8.23,-29.77
5/24/2019,19.405,19.405,14.4925,16.4675,19.405,-2.94,-15.14
5/27/2019,16.4675,17.335,13.48,16.19,16.4675,-0.28,-1.69
5/28/2019,16.19,16.54,15.38,15.9225,16.19,-0.27,-1.65
5/29/2019,15.9225,16.5075,14.4775,16.4075,15.9225,0.49,3.05
5/30/2019,16.4075,16.4075,14.8525,15.61,16.4075,-0.8,-4.86
5/31/2019,15.61,16.7875,14.19,16.0675,15.61,0.46,2.93
6/3/2019,16.0675,16.2325,14.075,15.9675,16.0675,-0.1,-0.62
6/4/2019,15.9675,15.9675,14.6675,15.6275,15.9675,-0.34,-2.13
6/6/2019,15.6275,15.925,13.975,15.525,15.6275,-0.1,-0.66
6/7/2019,15.525,15.73,13.6275,14.8575,15.525,-0.67,-4.3
6/10/2019,14.8575,15.4525,13.4475,14.975,14.8575,0.12,0.79
6/11/2019,14.975,14.975,13.48,14.49,14.975,-0.49,-3.24
6/12/2019,14.49,14.71,13.31,14.1225,14.49,-0.37,-2.54
6/13/2019,14.1225,14.2925,13.2775,13.66,14.1225,-0.46,-3.27
6/14/2019,13.66,14.1175,12.6425,13.895,13.66,0.24,1.72
6/17/2019,13.895,14.96,13.52,14.65,13.895,0.76,5.43
6/18/2019,14.65,14.97,11.7375,14.6,14.65,-0.05,-0.34
6/19/2019,14.6,15.3,10.79,14.73,14.6,0.13,0.89
6/20/2019,14.73,15.1875,12.835,14,14.73,-0.73,-4.96
6/21/2019,14,14.8325,10.6025,14.61,14,0.61,4.36
6/24/2019,14.61,15.665,11.855,15.2225,14.61,0.61,4.19
6/25/2019,15.2225,15.585,14.9275,15.01,15.2225,-0.21,-1.4
6/26/2019,15.01,15.195,14.39,14.75,15.01,-0.26,-1.73
6/27/2019,14.75,14.8875,13.6475,14.645,14.75,-0.11,-0.71
6/28/2019,14.645,15.0725,13.995,14.9525,14.645,0.31,2.1
7/1/2019,14.9525,15.02,14.4725,14.6025,14.9525,-0.35,-2.34
7/2/2019,14.6025,14.8325,14.025,14.25,14.6025,-0.35,-2.41
7/3/2019,14.25,14.32,13.52,13.695,14.25,-0.56,-3.89
7/4/2019,13.695,13.695,13.0125,13.53,13.695,-0.17,-1.2
7/5/2019,13.53,13.965,12.665,13.065,13.53,-0.47,-3.44
7/8/2019,13.065,14.0425,12.1075,13.8525,13.065,0.79,6.03
7/9/2019,13.8525,14.22,13.3525,13.6875,13.8525,-0.17,-1.19
7/10/2019,13.6875,13.9625,12.395,13.635,13.6875,-0.05,-0.38
7/11/2019,13.635,13.635,12.1775,12.47,13.635,-1.17,-8.54
7/12/2019,12.47,12.55,11.55,11.9975,12.47,-0.47,-3.79
7/15/2019,11.9975,12.5175,10.6425,12.02,11.9975,0.02,0.19
7/16/2019,12.02,12.02,11.0625,11.56,12.02,-0.46,-3.83
7/17/2019,11.56,11.91,9.1625,11.8,11.56,0.24,2.08
7/18/2019,11.8,11.9825,9.2225,11.75,11.8,-0.05,-0.42
7/19/2019,11.75,12.675,10.5925,12.515,11.75,0.77,6.51
7/22/2019,12.515,13.4025,11.5625,13.01,12.515,0.5,3.96
7/23/2019,13.01,13.78,11.59,13.4275,13.01,0.42,3.21
7/24/2019,13.4275,14.4825,11.85,12.76,13.4275,-0.67,-4.97
7/25/2019,12.76,13.55,11.9975,12.635,12.76,-0.13,-0.98
7/26/2019,12.635,13.31,11.9225,12.1325,12.635,-0.5,-3.98
7/29/2019,12.1325,13.5325,12.0375,13.0625,12.1325,0.93,7.67
7/30/2019,13.0625,13.8675,12.5,13.6125,13.0625,0.55,4.21
7/31/2019,13.6125,14.545,13.415,13.59,13.6125,-0.02,-0.17
8/1/2019,13.59,15.28,13.2725,14.5575,13.59,0.97,7.12
8/2/2019,14.5575,16.1575,14.435,15.1875,14.5575,0.63,4.33
8/5/2019,15.1875,17.82,15.1875,16.585,15.1875,1.4,9.2
8/6/2019,16.585,16.785,15.5925,16.12,16.585,-0.47,-2.8
8/7/2019,16.12,16.9125,15.7375,16.74,16.12,0.62,3.85
8/8/2019,16.74,16.74,15.515,16.0925,16.74,-0.65,-3.87
8/9/2019,16.0925,16.1625,15.0275,15.845,16.0925,-0.25,-1.54
8/13/2019,15.845,18.005,15.1175,17.7775,15.845,1.93,12.2
8/14/2019,17.7775,17.7775,16.11,16.3575,17.7775,-1.42,-7.99
8/16/2019,16.3575,17.4275,15.9925,16.6475,16.3575,0.29,1.77
8/19/2019,16.6475,17.025,14.71,16.7475,16.6475,0.1,0.6
8/20/2019,16.7475,17.095,15.105,16.6325,16.7475,-0.12,-0.69
8/21/2019,16.6325,17.3275,14,17.0225,16.6325,0.39,2.34
8/22/2019,17.0225,18.1225,14.4925,17.8525,17.0225,0.83,4.88
8/23/2019,17.8525,18.2625,13.7025,17.3475,17.8525,-0.51,-2.83
8/26/2019,17.3475,19.145,13.7,16.655,17.3475,-0.69,-3.99
8/27/2019,16.655,16.8325,14.42,16.01,16.655,-0.65,-3.87
8/28/2019,16.01,17.375,14.12,16.835,16.01,0.83,5.15
8/29/2019,16.835,17.445,13.8725,16.425,16.835,-0.41,-2.44
8/30/2019,16.425,17.375,15.19,16.2825,16.425,-0.14,-0.87
9/3/2019,16.2825,18.27,16.2825,18.055,16.2825,1.77,10.89
9/4/2019,18.055,18.31,17.1275,17.235,18.055,-0.82,-4.54
9/5/2019,17.235,17.7025,16.0575,17.2725,17.235,0.04,0.22
9/6/2019,17.2725,17.2725,15.885,16.275,17.2725,-1,-5.78
9/9/2019,16.275,16.6425,13.665,15.8525,16.275,-0.42,-2.6
9/11/2019,15.8525,15.8525,14.6475,15.3725,15.8525,-0.48,-3.03
9/12/2019,15.3725,15.3725,14.6075,14.9,15.3725,-0.47,-3.07
9/13/2019,14.9,15.195,13.8875,14.12,14.9,-0.78,-5.23
9/16/2019,14.12,15.3075,14.1175,14.9525,14.12,0.83,5.9
9/17/2019,14.9525,16.3075,13.2775,16.0175,14.9525,1.07,7.12
9/18/2019,16.0175,16.1875,13.905,15.3525,16.0175,-0.67,-4.15
9/19/2019,15.3525,15.965,14.1775,15.55,15.3525,0.2,1.29
9/20/2019,15.55,17.045,13.8275,15.4,15.55,-0.15,-0.96
9/23/2019,15.4,17.64,14.21,16.7925,15.4,1.39,9.04
9/24/2019,16.7925,18.5325,15.8975,16.7325,16.7925,-0.06,-0.36
9/25/2019,16.7325,17.415,14.1025,16.17,16.7325,-0.56,-3.36
9/26/2019,16.17,17.01,13.64,16.3425,16.17,0.17,1.07
9/27/2019,16.3425,16.8175,15.9275,16.115,16.3425,-0.23,-1.39
9/30/2019,16.115,16.51,15.8,15.8725,16.115,-0.24,-1.5
10/1/2019,15.8725,18.2175,14.9475,16.7575,15.8725,0.89,5.58
10/3/2019,16.7575,18.045,16.4175,17.7025,16.7575,0.95,5.64
10/4/2019,17.7025,17.945,16.3475,17.58,17.7025,-0.12,-0.69
10/7/2019,17.58,18.4275,16.9925,17.83,17.58,0.25,1.42
10/9/2019,17.83,18.3275,16.335,17.155,17.83,-0.68,-3.79
10/10/2019,17.155,17.54,15.7275,17.2275,17.155,0.07,0.42
10/11/2019,17.2275,18.28,15.7775,17.14,17.2275,-0.09,-0.51
10/14/2019,17.14,17.9625,17.0625,17.43,17.14,0.29,1.69
10/15/2019,17.43,17.43,16.6925,16.85,17.43,-0.58,-3.33
10/16/2019,16.85,16.9525,15.495,16.36,16.85,-0.49,-2.91
10/17/2019,16.36,16.36,15.5175,15.8775,16.36,-0.48,-2.95
10/18/2019,15.8775,16.1525,14.99,15.9275,15.8775,0.05,0.31
10/22/2019,15.9275,17.1225,13.5725,16.81,15.9275,0.88,5.54
10/23/2019,16.81,16.85,14.83,16.535,16.81,-0.28,-1.64
10/24/2019,16.535,16.78,14.7125,16.24,16.535,-0.3,-1.78
10/25/2019,16.24,16.24,15.195,15.315,16.24,-0.93,-5.7
10/27/2019,16.24,16.24,13.9825,15.585,16.24,-0.66,-4.03
10/29/2019,15.585,16.5475,15.4975,16.42,15.585,0.84,5.36
10/30/2019,16.42,16.845,16.2525,16.6575,16.42,0.24,1.45
10/31/2019,16.6575,16.795,15.5025,16.28,16.6575,-0.38,-2.27
11/1/2019,16.28,16.4725,15.1675,15.7325,16.28,-0.55,-3.36
11/4/2019,15.7325,16.365,13.495,15.925,15.7325,0.19,1.22
11/5/2019,15.925,16.34,13.5075,15.9175,15.925,-0.01,-0.05
11/6/2019,15.9175,16.1525,13.3825,15.775,15.9175,-0.14,-0.9
11/7/2019,15.775,15.9225,13.525,15.2075,15.775,-0.57,-3.6
11/8/2019,15.2075,15.99,13.71,15.855,15.2075,0.65,4.26
11/11/2019,15.855,16.765,15.195,16.25,15.855,0.4,2.49
11/13/2019,16.25,16.67,14.4725,16.4625,16.25,0.21,1.31
11/14/2019,16.4625,16.4625,14.0925,15.65,16.4625,-0.81,-4.94
11/15/2019,15.65,15.65,12.5225,15.03,15.65,-0.62,-3.96
11/18/2019,15.03,16.065,12.665,15.755,15.03,0.73,4.82
11/19/2019,15.755,15.755,12.61,15.4125,15.755,-0.34,-2.17
11/20/2019,15.4125,15.4125,11.6075,15.16,15.4125,-0.25,-1.64
11/21/2019,15.16,15.595,12.61,14.975,15.16,-0.19,-1.22
11/22/2019,14.975,15.8775,12.2375,14.8725,14.975,-0.1,-0.68
11/25/2019,14.8725,15.2125,13,15.0025,14.8725,0.13,0.87
11/26/2019,15.0025,15.1275,13.1075,14.8375,15.0025,-0.17,-1.1
11/27/2019,14.8375,14.8375,12.3575,14.6175,14.8375,-0.22,-1.48
11/28/2019,14.6175,14.6175,12.8875,13.9875,14.6175,-0.63,-4.31
11/29/2019,13.9875,14.2925,13.14,13.8975,13.9875,-0.09,-0.64
12/2/2019,13.8975,15.845,13.4975,14.2025,13.8975,0.31,2.19
12/3/2019,14.2025,16.3425,12.07,14.5625,14.2025,0.36,2.53
12/4/2019,14.5625,15.8725,12.2625,13.3225,14.5625,-1.24,-8.52
12/5/2019,13.3225,15.12,12.8275,14.305,13.3225,0.98,7.37
12/6/2019,14.305,14.7225,11.4075,13.64,14.305,-0.67,-4.65
12/9/2019,13.64,15.3625,12.465,14.5975,13.64,0.96,7.02
12/10/2019,14.5975,15.6625,11.735,14.29,14.5975,-0.31,-2.11
12/11/2019,14.29,14.4475,11.71,13.3775,14.29,-0.91,-6.39
12/12/2019,13.3775,13.765,11.825,13.3475,13.3775,-0.03,-0.22
12/13/2019,13.3475,14.67,12.185,13.3,13.3475,-0.05,-0.36
12/16/2019,13.3,14.11,12.5,13.415,13.3,0.12,0.86
12/17/2019,13.415,13.425,11.955,12.5175,13.415,-0.9,-6.69
12/18/2019,12.5175,12.715,11.39,12.3375,12.5175,-0.18,-1.44
12/19/2019,12.3375,12.415,11.325,12.1225,12.3375,-0.22,-1.74
12/20/2019,12.1225,12.7325,11.9025,12.325,12.1225,0.2,1.67
12/23/2019,12.325,14.505,10.695,11.9575,12.325,-0.37,-2.98
12/24/2019,11.9575,13.31,10.8875,11.625,11.9575,-0.33,-2.78
12/26/2019,11.625,12.3475,10.8425,11.1225,11.625,-0.5,-4.32
12/27/2019,11.1225,11.4675,10.425,10.525,11.1225,-0.6,-5.37
12/30/2019,10.525,11.4525,9.6175,11.0075,10.525,0.48,4.58
12/31/2019,11.0075,11.7925,10.44,11.6675,11.0075,0.66,6
1/1/2020,11.6675,11.73,11.085,11.5975,11.6675,-0.07,-0.6
1/2/2020,11.5975,11.7,10.73,11.49,11.5975,-0.11,-0.93
1/3/2020,11.49,12.94,10.685,12.695,11.49,1.21,10.49
1/6/2020,12.695,15.095,12.695,14.7775,12.695,2.08,16.4
1/7/2020,14.7775,14.9125,14.4625,14.61,14.7775,-0.17,-1.13
1/8/2020,14.61,16.3875,13.7925,15.64,14.61,1.03,7.05
1/9/2020,15.64,15.64,12.995,13.9975,15.64,-1.64,-10.5
1/10/2020,13.9975,14.245,13.1775,14.0775,13.9975,0.08,0.57
1/13/2020,14.0775,14.495,13.5775,14.275,14.0775,0.2,1.4
1/14/2020,14.275,14.275,13.0625,13.9125,14.275,-0.36,-2.54
1/15/2020,13.9125,14.4575,13.585,14.12,13.9125,0.21,1.49
1/16/2020,14.12,14.365,12.5975,14.1825,14.12,0.06,0.44
1/17/2020,14.1825,14.53,12.5025,14.1275,14.1825,-0.06,-0.39
1/20/2020,14.1275,15.495,12.465,15.41,14.1275,1.28,9.08
1/21/2020,15.41,16.04,15.0725,15.8625,15.41,0.45,2.94
1/22/2020,15.8625,16.61,15.3575,16.36,15.8625,0.5,3.14
1/23/2020,16.36,16.7075,15.7775,15.855,16.36,-0.51,-3.09
1/24/2020,15.855,16.215,14.5925,15.56,15.855,-0.3,-1.86
1/27/2020,15.56,17.34,14.6825,17.175,15.56,1.62,10.38
1/28/2020,17.175,17.615,16.9575,17.2975,17.175,0.12,0.71
1/29/2020,17.2975,17.2975,15.6525,16.4975,17.2975,-0.8,-4.62
1/30/2020,16.4975,17.14,15.38,16.7975,16.4975,0.3,1.82
1/31/2020,16.7975,17.59,14.9025,17.3675,16.7975,0.57,3.39
2/1/2020,17.3675,17.93,16.0325,16.835,17.3675,-0.53,-3.07
2/3/2020,16.835,17.03,15.4825,15.7825,16.835,-1.05,-6.25
2/4/2020,15.7825,15.7825,14.31,14.38,15.7825,-1.4,-8.89
2/5/2020,14.38,14.525,13.8175,14.1725,14.38,-0.21,-1.44
2/6/2020,14.1725,14.2425,12.645,13.78,14.1725,-0.39,-2.77
2/7/2020,13.78,13.9925,12.975,13.7475,13.78,-0.03,-0.24
2/10/2020,13.7475,14.6,12.965,14.21,13.7475,0.46,3.36
2/11/2020,14.21,14.21,11.375,13.88,14.21,-0.33,-2.32
2/12/2020,13.88,13.88,13.1475,13.6225,13.88,-0.26,-1.86
2/13/2020,13.6225,13.6725,11.8,13.37,13.6225,-0.25,-1.85
2/14/2020,13.37,13.9875,11.9025,13.615,13.37,0.25,1.83
2/17/2020,13.615,14.6175,13.38,14.415,13.615,0.8,5.88
2/18/2020,14.415,14.82,11.375,14.51,14.415,0.1,0.66
2/19/2020,14.51,14.51,13.4825,14.0225,14.51,-0.49,-3.36
2/20/2020,14.0225,14.0275,10.165,13.7,14.0225,-0.32,-2.3
2/24/2020,13.7,17.375,12.295,16.9975,13.7,3.3,24.07
2/25/2020,16.9975,17.3175,15.62,16.8975,16.9975,-0.1,-0.59
2/26/2020,16.8975,18.865,16.5025,18.26,16.8975,1.36,8.06
2/27/2020,18.26,19.155,16.8275,17.765,18.26,-0.5,-2.71
2/28/2020,17.765,23.6975,17.4825,23.235,17.765,5.47,30.79
3/2/2020,23.235,26.3425,19.92,25.2025,23.235,1.97,8.47
3/3/2020,25.2025,26.49,21.5425,24.5425,25.2025,-0.66,-2.62
3/4/2020,24.5425,26.2875,22.425,24.225,24.5425,-0.32,-1.29
3/5/2020,24.225,24.225,22.125,23.2475,24.225,-0.98,-4.04
3/6/2020,23.2475,27.55,23.2475,25.6425,23.2475,2.4,10.3
3/9/2020,25.6425,34.355,21.425,30.8,25.6425,5.16,20.11
3/11/2020,30.8,33.2375,29.65,31.555,30.8,0.76,2.45
3/12/2020,31.555,42.3275,29.81,41.1625,31.555,9.61,30.45
3/13/2020,41.1625,59.4825,41.1625,51.4725,41.1625,10.31,25.05
3/16/2020,51.4725,59.865,51.4725,58.875,51.4725,7.4,14.38
3/17/2020,58.875,63.44,57.25,62.925,58.875,4.05,6.88
3/18/2020,62.925,64.5775,61.1525,63.955,62.925,1.03,1.64
3/19/2020,63.955,73.3425,63.095,72.1975,63.955,8.24,12.89
3/20/2020,72.1975,72.965,65.38,67.1,72.1975,-5.1,-7.06
3/23/2020,67.1,73.3675,66.3175,71.985,67.1,4.89,7.28
3/24/2020,71.985,86.635,71.985,83.6075,71.985,11.62,16.15
3/25/2020,83.6075,84.5975,75.9725,77.625,83.6075,-5.98,-7.16
3/26/2020,77.625,79.405,70.675,71.5325,77.625,-6.09,-7.85
3/27/2020,71.5325,73.03,65.6325,70.385,71.5325,-1.15,-1.6
3/30/2020,70.385,73.365,70.28,71.89,70.385,1.51,2.14
3/31/2020,71.89,71.89,63.6075,64.4075,71.89,-7.48,-10.41
4/1/2020,64.4075,64.4075,59.78,60.0525,64.4075,-4.36,-6.76
4/3/2020,60.0525,60.59,54.9,55.3025,60.0525,-4.75,-7.91
4/7/2020,55.3025,55.3025,49.9425,51.8,55.3025,-3.5,-6.33
4/8/2020,51.8,53.7325,46.975,52.2425,51.8,0.44,0.85
4/9/2020,52.2425,52.2425,46.9025,49.745,52.2425,-2.5,-4.78
4/13/2020,49.745,52.4925,43.635,51.4575,49.745,1.71,3.44
4/15/2020,51.4575,51.4575,44.6475,49.735,51.4575,-1.72,-3.35
4/16/2020,49.735,49.735,42.255,46.095,49.735,-3.64,-7.32
4/17/2020,46.095,46.095,40.305,42.5925,46.095,-3.5,-7.6
4/20/2020,42.5925,44.0375,40.295,43.455,42.5925,0.86,2.03
4/21/2020,43.455,45.9625,36.215,45.1975,43.455,1.74,4.01
4/22/2020,45.1975,45.425,40.465,42.8225,45.1975,-2.38,-5.25
4/23/2020,42.8225,42.8225,36.9975,39.23,42.8225,-3.59,-8.39
4/24/2020,39.23,39.9475,34.9825,39.1175,39.23,-0.11,-0.29
4/27/2020,39.1175,40.1675,35.2125,38.0425,39.1175,-1.08,-2.75
4/28/2020,38.0425,41.9125,35.0675,35.355,38.0425,-2.69,-7.06
4/29/2020,35.355,35.355,31.4825,33.8375,35.355,-1.52,-4.29
4/30/2020,33.8375,34.2525,32.535,33.9875,33.8375,0.15,0.44
5/4/2020,33.9875,43.92,33.9875,43.67,33.9875,9.68,28.49
5/5/2020,43.67,43.865,38.1475,43.6075,43.67,-0.06,-0.14
5/6/2020,43.6075,43.63,40.1975,41.2475,43.6075,-2.36,-5.41
5/7/2020,41.2475,41.715,39.6575,39.93,41.2475,-1.32,-3.19
5/8/2020,39.93,39.93,36.5475,38.4075,39.93,-1.52,-3.81
5/11/2020,38.4075,38.495,36.9475,38.0375,38.4075,-0.37,-0.96
5/12/2020,38.0375,38.8125,35.245,38.205,38.0375,0.17,0.44
5/13/2020,38.205,39.0475,33.44,38.835,38.205,0.63,1.65
5/14/2020,38.835,38.835,35.795,38.1825,38.835,-0.65,-1.68
